Folder evaluated: ../AEIC/old_first/inf
Reference folder: ../AEIC/old_first/src
Date: 2026-09-08 17:38:13
Device: cuda

filename                                          PSNR         LPIPS         DISTS          VMAF           FID
furnace_front_on.png                         10.470667      0.522636      0.378951      6.799001      186.8444
furnace_side.png                             10.096477      0.577517      0.446449      0.000000      186.8444
furnace_top.png                              11.442347      0.477749      0.443252      9.347260      186.8444
glass.png                                    10.091708      0.563018      0.351264      0.000000      186.8444
glass_pane_top.png                           16.483986      0.191467      0.277913     47.641266      186.8444
glow_item_frame.png                          13.727519      0.488696      0.351645      0.000000      186.8444
glow_lichen.png                               7.095928      0.405714      0.385464      5.210385      186.8444
glowstone.png                                 8.537136      0.377410      0.405997      6.414700      186.8444
gold_block.png                               11.984870      0.448601      0.399210      6.914514      186.8444
gold_ore.png                                  9.944941      0.342578      0.369982      7.986178      186.8444
granite.png                                   9.488693      0.541686      0.436617      3.818522      186.8444
grass_block_side.png                         15.077529      0.563553      0.415856      5.604525      186.8444
grass_block_side_overlay.png                 16.773387      0.271376      0.299663     10.416386      186.8444
grass_block_snow.png                         13.742098      0.470342      0.367899      5.079640      186.8444
grass_block_top.png                          12.009846      0.606710      0.481451      5.048223      186.8444
gravel.png                                    9.730579      0.582610      0.470933      4.877811      186.8444
gray_candle.png                              19.043603      0.220585      0.303698      0.000000      186.8444
gray_candle_lit.png                          19.472118      0.286353      0.286091      4.174581      186.8444
gray_concrete.png                            19.195378      0.507817      0.445744     13.647564      186.8444
gray_concrete_powder.png                     18.313832      0.575253      0.422567      9.170817      186.8444
gray_glazed_terracotta.png                   11.784892      0.411389      0.370567      2.298453      186.8444
gray_stained_glass.png                       16.688642      0.456241      0.411282     12.451184      186.8444
gray_stained_glass_pane_top.png              20.955678      0.094468      0.233610     67.947678      186.8444
gray_terracotta.png                          16.718838      0.391481      0.363901     67.566864      186.8444
gray_wool.png                                15.541008      0.575784      0.475825     18.796125      186.8444
green_candle.png                             15.521102      0.256828      0.317312      0.000000      186.8444
green_candle_lit.png                         15.788753      0.240280      0.293561      0.000000      186.8444
green_concrete.png                           16.687372      0.276091      0.387527     20.555153      186.8444
green_concrete_powder.png                    16.909620      0.305791      0.366986      4.382122      186.8444
green_glazed_terracotta.png                  11.882379      0.239757      0.346651      0.000000      186.8444
green_stained_glass.png                      20.504411      0.255702      0.357185     12.963374      186.8444
green_stained_glass_pane_top.png             16.197154      0.273749      0.317811     43.619270      186.8444
green_terracotta.png                         16.406520      0.223197      0.334994     44.134632      186.8444
green_wool.png                               16.398897      0.312260      0.413818     19.245481      186.8444
hanging_roots.png                            12.882744      0.433630      0.361312      0.000000      186.8444
hay_block_side.png                           11.579812      0.511529      0.416016     19.159481      186.8444
hay_block_top.png                            10.407226      0.595933      0.449717      5.787314      186.8444
honeycomb_block.png                           8.676721      0.504147      0.420145      5.874266      186.8444
hopper_inside.png                            20.477276      0.364509      0.411988     30.449249      186.8444
hopper_outside.png                           12.812362      0.580075      0.434478      9.458329      186.8444
hopper_top.png                               12.812362      0.580075      0.434478      9.458329      186.8444
ice.png                                      17.821344      0.292433      0.309457     36.448921      186.8444
iron_bars.png                                14.383844      0.428485      0.366315      6.721252      186.8444
iron_block.png                               18.608314      0.321633      0.362248     18.044975      186.8444
iron_door_bottom.png                         14.581225      0.492774      0.399986      1.948424      186.8444
iron_door_top.png                            12.113873      0.553992      0.406867      6.925303      186.8444
iron_ore.png                                 11.297042      0.413105      0.385135     18.264576      186.8444
iron_trapdoor.png                            15.889255      0.646410      0.411703      2.645625      186.8444
item_frame.png                               18.672449      0.335821      0.406945     23.291279      186.8444
jack_o_lantern.png                           12.250881      0.429882      0.347587      3.679527      186.8444
jukebox_side.png                              9.603363      0.437692      0.389556      0.203994      186.8444
jukebox_top.png                               9.679041      0.562368      0.419614      4.585221      186.8444
jungle_door_bottom.png                       13.460496      0.496318      0.371079      1.242655      186.8444
jungle_door_top.png                          12.272697      0.473419      0.345015      2.704651      186.8444
jungle_leaves.png                             8.559958      0.418371      0.392075      5.267507      186.8444
jungle_log.png                               11.379238      0.437309      0.392850      3.398361      186.8444
jungle_log_top.png                           12.978877      0.457662      0.375613      5.851417      186.8444
jungle_planks.png                            19.352815      0.570800      0.420661     10.060644      186.8444
jungle_sapling.png                           14.229277      0.520541      0.354735      2.443796      186.8444
jungle_trapdoor.png                          10.466542      0.473869      0.385093      4.093023      186.8444
jungle_trapdoor2.png                         16.679869      0.393778      0.274918     12.686969      186.8444
ladder.png                                    9.070983      0.579136      0.373823      3.332037      186.8444
lantern.png                                  11.789203      0.545707      0.357195      0.000000      186.8444
lapis_block.png                              13.865833      0.221193      0.329638     10.162512      186.8444
lapis_ore.png                                 9.514771      0.384278      0.404205      3.291417      186.8444
large_amethyst_bud.png                       13.357496      0.250758      0.270921      0.000000      186.8444
large_fern_bottom.png                         9.361243      0.617918      0.372133      0.000000      186.8444
large_fern_top.png                           10.752771      0.451971      0.384425      0.000000      186.8444
